title,content,date,source,lang,url,title_translated,content_translated
Geladeira inteligente ajuda a reduzir o desperdício,"<p id="""">  Até chegar ao prato do consumidor, os alimentos passam por uma cadeia que abrange fábricas, centros de distribuição, transporte, supermercados e restaurantes. Durante o percurso, o risco de desperdício, devido à má conservação, é grande. Para reduzir esse problema, a startup Syos criou uma ferramenta de monitoramento digital de equipamentos de refrigeração. Com isso, o comerciante minimiza perdas e vende mais, enquanto o cidadão tem garantias de consumir comida de melhor qualidade, sem colocar em risco sua saúde.</p><p id="""">A tecnologia, que combina internet das coisas e inteligência artificial, consegue, por meio de sensores e alarmes inteligentes, identificar variações nos sistemas de refrigeração, prevendo, com antecedência de horas e até dias, quando deixarão de funcionar. Desta forma, é possível fazer ajustes, evitando que os alimentos sejam jogados fora ou adquiridos estragados pelos consumidores. Seu uso não necessita de aumento de funcionários. A própria equipe de um supermercado pode agir para fazer as correções necessárias.</p>",2022-8-11,Valor,pt,https://valor.globo.com/empresas/noticia/2022/08/17/geladeira-inteligente-ajuda-a-reduzir-o-desperdicio.ghtml,Smart refrigerator helps reduce waste,"<p id=""""> Until it reaches the consumer's plate, food passes through a chain that encompasses factories, distribution centers, transport, supermarkets and restaurants. During the journey, the risk of waste, due to poor conservation, is high. To reduce this problem, startup Syos created a digital monitoring tool for refrigeration equipment. With this, the trader minimizes losses and sells more, while citizens are guaranteed to consume better quality food, without putting their health at risk.</p><p id="""">Technology, which combines the internet of things and Artificial intelligence can, through intelligent sensors and alarms, identify variations in refrigeration systems, predicting, hours and even days in advance, when they will stop working. This way, it is possible to make adjustments, preventing food from being thrown away or purchased spoiled by consumers. Its use does not require an increase in employees. A supermarket's own team can act to make the necessary corrections.</p>"
"Startup que identifica focos de incêndio levanta R$ 18,7 milhões","<p id="""">A startup umgrauemeio, que desenvolveu um algoritmo capaz de identificar focos de incêndio em três segundos, captou R$ 18,7 milhões em uma rodada de investimento. Depois de anos operando com capital próprio, a empresa levantou recursos para expandir comercialmente e alcançar novos públicos. </p><p id="""">O ditado diz que onde há fumaça, há fogo. No entanto, incêndios florestais muitas vezes só são percebidos quando já tomaram proporções desastrosas. RogérioCavalcante, diretor executivo da startup, ouviu pela primeira vez relato sobre esse problema em 2016, em uma conversa despretensiosa durante um voo.</p><p id="""">(Por: José Florentino)</p><p><a href=""https://globorural.globo.com/negocios/noticia/2024/03/startup-que-identifica-focos-de-incendio-levanta-r-187-milhoes.ghtml"">Read-&gt;</a></p>",2024-3-26,Valor Economico   Globo Rural,pt,https://globorural.globo.com/negocios/noticia/2024/03/startup-que-identifica-focos-de-incendio-levanta-r-187-milhoes.ghtml,Startup that identifies fire spots raises R$18.7 million,"<p id="""">Startup umgrauemeio, which developed an algorithm capable of identifying fires in three seconds, raised R$18.7 million in an investment round. After years of operating with its own capital, the company raised resources to expand commercially and reach new audiences. </p><p id="""">The saying goes that where there is smoke, there is fire. However, forest fires are often only noticed when they have already reached disastrous proportions. RogérioCavalcante, the startup's executive director, first heard about this problem in 2016, in an unpretentious conversation during a flight.</p><p id="""">(By: José Florentino)</p><p> <a href=""https://globorural.globo.com/negocios/noticia/2024/03/startup-que-identifica-focos-de-incendio-levanta-r-187-milhoes.ghtml"">Read-&gt; </a></p>"
Indicator Capital leads a US$ 2.2 million investment round in Beegol to improve the quality of Internet services,"<p id="""">  Indicator Capital, a Brazilian early-stage venture capital firm, is leading a US$ 2.2 million investment round in Beegol, a SaaS company that uses Artificial Intelligence and Machine Learning to monitor and improve the quality of services provided by broadband operators. Beegol's platform is the only one in the world that monitors the network ""end to end"", including all the necessary components to provide excellent Quality of Experience (QoE) to the end customer while reducing operational costs to major ISPs and Telcos.</p><p id="""">This is the fourth contribution made through the Indicator 2 IoT Fund, the largest Internet of Things and Connectivity specialized fund in Latin America. The Series A round is expected to be completed within 18 months with an extra amount of US$ 2 million bringing the total investment to US$ 4.2 million.</p><p id="""">Founded in 2019, Beegol aims to improve the way Operators deliver broadband services, which are increasingly vital for the home, work, study and social environments such as gaming and video conferencing. Beegol's goal is to enable broadband operators to immediately locate, identify and fix issues anywhere in their network, thus increasing QoE and reducing operational, customer support and churn costs.</p><p id=""""> <a href=""https://finance.yahoo.com/news/indicator-capital-leads-us-2-125500950.html"" id="""">Continue Reading</a></p>",2022-2-2,Yahoo Finance,en,https://finance.yahoo.com/news/indicator-capital-leads-us-2-125500950.html,Indicator Capital leads a US$2.2 million investment round in Beegol to improve the quality of Internet services,"<p id=""""> Indicator Capital, a Brazilian early-stage venture capital firm, is leading a US$ 2.2 million investment round in Beegol, a SaaS company that uses Artificial Intelligence and Machine Learning to monitor and improve the quality of services provided by broadband operators. Beegol's platform is the only one in the world that monitors the network ""end to end"", including all the necessary components to provide excellent Quality of Experience (QoE) to the end customer while reducing operational costs to major ISPs and Telcos.</p ><p id="""">This is the fourth contribution made through the Indicator 2 IoT Fund, the largest Internet of Things and Connectivity specialized fund in Latin America. The Series A round is expected to be completed within 18 months with an extra amount of US$ 2 million bringing the total investment to US$ 4.2 million.</p><p id="""">Founded in 2019, Beegol aims to improve the way Operators deliver broadband services, which are increasingly vital for the home, work, study and social environments such as gaming and video conferencing. Beegol's goal is to enable broadband operators to immediately locate, identify and fix issues anywhere in their network, thus increasing QoE and reducing operational, customer support and churn costs.</p><p id=""""> <a href=""https ://finance.yahoo.com/news/indicator-capital-leads-us-2-125500950.html"" id="""">Continue Reading</a></p>"
Brazil launches fund to invest in Internet of Things startups,"<p id="""">  Brazilian public and private sector actors have announced the launch of a 240 million reais ($45 million) venture capital fund focused on early-stage investments in companies active in the Internet of Things (IoT) and connectivity space.</p><p id="""">Managed by Indicator Capital, the fund was created by the Brazilian Development Fund (BNDES) and Qualcomm Ventures following a tendering process in 2019 to find a company to structure and run the vehicle. The fund will support up to 30 startups in Series A rounds over the next 10 years and it expects to close 7 deals in 2021.</p><p id=""""><a href=""https://indicator.capital/2021/05/12/Indicator2IoT/ZDNet"" target=""_blank"" id="""">Continue Reading</a></p>",2021-5-21,Zdnet,en,https://indicator.capital/2021/05/12/Indicator2IoT/ZDNet,Brazil launches fund to invest in Internet of Things startups,"<p id=""""> Brazilian public and private sector actors have announced the launch of a 240 million reais ($45 million) venture capital fund focused on early-stage investments in companies active in the Internet of Things (IoT) and connectivity space. </p><p id="""">Managed by Indicator Capital, the fund was created by the Brazilian Development Fund (BNDES) and Qualcomm Ventures following a tending process in 2019 to find a company to structure and run the vehicle. The fund will support up to 30 startups in Series A rounds over the next 10 years and it expects to close 7 deals in 2021.</p><p id=""""><a href=""https://indicator.capital /2021/05/12/Indicator2IoT/ZDNet"" target=""_blank"" id="""">Continue Reading</a></p>"
Totvs: RetailApp - uma plataforma para todos os dispositivos,,2020-7-1,Totvs,pt,https://www.totvs.com/blog/uncategorized/conheca-o-retailapp-uma-plataforma-para-todos-os-dispositivos/,Totvs: RetailApp - a platform for all devices,#VALUE!
Mobi Health News: Jawbone Health rises from the ashes with $65M for wearable-driven health monitoring service,,2020-6-30,Mobihealth News,en,https://www.mobihealthnews.com/content/north-america/jawbone-health-rises-ashes-65m-wearable-driven-health-monitoring-service,Mobi Health News: Jawbone Health rises from the ashes with $65M for wearable-driven health monitoring service,#VALUE!
LAVCA: Ânimo Wellness raises a US$300k round,,2020-7-1,Lavca Venture Bulletin,en,https://lavca.org/2019/12/13/animo-wellness-raises-a-us300k-round/,LAVCA: Ânimo Wellness raises to US$300k round,#VALUE!
Back4App: Announcing the Database HUB,,2020-7-1,Back4apps,en,https://medium.com/@back4apps/announcing-the-database-hub-back4app-blog-9b57d90d97f,Back4App: Announcing the Database HUB,#VALUE!
Saúde Business: Hcentrix lança pacote especial de monitoramento em tempo real,,2020-7-1,Saúde Business,pt,https://saudebusiness.com/ti-e-inovacao/hcentrix-lanca-pacote-especial-de-monitoramento-em-tempo-real/,Health Business: Hcentrix launches special real-time monitoring package,#VALUE!
Startupi: IOUU - Fintech de serviços financeiros recebe aporte de R$ 6 milhões,,2020-7-1,Startupi,pt,https://startupi.com.br/2020/02/fintech-de-servicos-financeiros-recebe-aporte-de-r-6-milhoes/,Startupi: IOUU - Financial services fintech receives investment of R$6 million,#VALUE!
Saúde Business: Medicinia é selecionada para disputa com startups americanas,,2020-7-1,Saúde Business,pt,https://saudebusiness.com/hospital/medicinia-e-selecionada-para-disputa-com-startups-americanas/,Saúde Business: Medicine is selected for competition with American startups,#VALUE!
